Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$299,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,10,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,8,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,13,Illinois
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,13,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$295,$220,6/30/18,5.5,Colorado
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,10,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,10,Pennsylvania
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8.5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,10.5,District of Columbia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,11.5,New Jersey
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$296,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,10.5,Michigan
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,10,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,10.5,Montana
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$257,$220,6/30/18,11,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$291,$220,6/30/18,4.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,8.5,Missouri
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11,District of Columbia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,6,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,8,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,5,Kentucky
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$253,$220,6/30/18,9,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,13,Maryland
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,11.5,Michigan
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$279,$220,6/30/18,6.5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,9.5,Michigan
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$272,$220,6/30/18,5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$250,$220,6/30/18,7.5,Texas
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$300,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,6,Massachusetts
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$292,$220,6/30/18,4.5,New Hampshire
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$298,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,7.5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,9.5,Nevada
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$298,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,11,Texas
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,7.5,Michigan
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$289,$220,6/30/18,4.5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,8,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,13,Missouri
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,11,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,12,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8.5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,13,Ohio
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$256,$220,6/30/18,9,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,11,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$302,$220,6/30/18,5.5,Nevada
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,11.5,Virginia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,9.5,Virginia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$273,$220,6/30/18,5,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8.5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,8.5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,7,Virginia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,10,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,8.5,Maryland
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,9.5,Massachusetts
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,11,Massachusetts
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,9,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$257,$220,6/30/18,10,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9.5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11,Virginia
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$256,$220,6/30/18,9,Colorado
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,10,North Carolina
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,6,Texas
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,13,Ohio
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,13,Kentucky
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,12,Mississippi
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$259,$220,6/30/18,4,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,10,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,5,California
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,11,Arizona
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$256,$220,6/30/18,9,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,12,Colorado
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$273,$220,6/30/18,5,New Jersey
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$272,$220,6/30/18,5,New Jersey
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,9.5,North Carolina
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$259,$220,6/30/18,10,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,10.5,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,9.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11,New York
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$298,$220,6/30/18,5.5,Oregon
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$301,$220,6/30/18,5.5,Illinois
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,7.5,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$256,$220,6/30/18,10,Arkansas
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,12,Arizona
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,9,New Jersey
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,12,Florida
7/11/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9,New York
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,$975,$200,2/19/16,14,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Turtledove,"$1,475",$200,6/27/15,11,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$745,$220,9/24/16,10.5,Massachusetts
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$414,$220,11/25/17,10,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$390,$220,11/25/17,9,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$439,$220,11/25/17,13,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$460,$220,11/25/17,7,Texas
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$420,$220,11/25/17,10,Illinois
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$415,$220,11/25/17,12,Colorado
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$452,$220,11/25/17,11.5,New York
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$395,$220,12/16/17,5,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$385,$220,12/16/17,11,Utah
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$349,$220,12/16/17,9,Pennsylvania
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$400,$220,12/16/17,6,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,8,New Jersey
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$352,$220,12/16/17,4,Rhode Island
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$356,$220,12/16/17,9,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$355,$220,12/16/17,9,New York
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$350,$220,12/16/17,9,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$376,$220,12/16/17,10,Mississippi
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$365,$220,12/16/17,8.5,Delaware
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$935,$220,11/23/16,8,New York
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$701,$220,2/11/17,7,Texas
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$715,$220,12/17/16,10,New Jersey
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$365,$220,4/29/17,10.5,Louisiana
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$350,$220,4/29/17,10.5,Michigan
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$375,$220,4/29/17,9,Kansas
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$365,$220,4/29/17,9,California
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$445,$220,11/18/17,7.5,Michigan
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$500,$220,11/18/17,11,Arkansas
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$527,$220,2/25/17,6,Massachusetts
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$465,$220,2/25/17,12.5,New York
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$450,$220,2/25/17,11.5,Massachusetts
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$425,$220,2/25/17,9,Illinois
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$455,$220,2/25/17,10,New Jersey
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$445,$220,2/25/17,12,Maryland
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$438,$220,2/25/17,10.5,Florida
7/12/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$407,$220,2/25/17,14,Oregon
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$975,$190,6/23/18,9,Virginia
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$790,$190,6/23/18,10,California
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$965,$190,6/23/18,8.5,Virginia
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$677,$190,6/23/18,12,Maryland
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$910,$190,6/23/18,8,Virginia
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$740,$190,6/23/18,11.5,New York
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$895,$190,6/23/18,9,New Jersey
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$695,$190,6/23/18,14,Florida
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$708,$190,6/23/18,12,New Jersey
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$720,$190,6/23/18,10.5,New York
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$766,$190,6/23/18,10,Texas
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$695,$190,6/23/18,12,Michigan
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$675,$190,6/23/18,11,California
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$680,$190,6/23/18,13,Maryland
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$856,$190,6/23/18,9.5,California
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$770,$190,6/23/18,10,Texas
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$675,$190,6/23/18,12,California
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$735,$190,6/23/18,10.5,Texas
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$711,$190,6/23/18,10.5,Washington
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$670,$190,6/23/18,7,New York
7/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$870,$190,6/23/18,8,Oregon
7/12/18,Off-White,Nike-Air-Max-97-Off-White,$920,$190,11/1/17,9,Massachusetts
7/12/18,Off-White,Nike-Air-Presto-Off-White,"$1,530",$160,9/9/17,11,Texas
7/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,"$1,348",$160,7/27/18,13,North Carolina
7/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,$900,$160,7/27/18,9,Florida
7/12/18,Off-White,Nike-Air-VaporMax-Off-White,"$1,300",$250,9/9/17,13,California
7/12/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$564,$250,4/14/18,9,California
7/12/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$550,$250,4/14/18,12,Illinois
7/12/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$575,$250,4/14/18,9.5,Georgia
7/12/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$600,$250,3/30/18,6.5,Illinois
7/12/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$623,$250,3/30/18,11,Tennessee
7/12/18,Off-White,Nike-Blazer-Mid-Off-White,$933,$130,9/9/17,11,New York
7/12/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$352,$200,6/14/18,11.5,Pennsylvania
7/12/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$322,$200,6/14/18,10.5,California
7/12/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$342,$200,6/14/18,11,Wisconsin
7/12/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$278,$200,6/14/18,9.5,Illinois
7/12/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$275,$200,6/14/18,13,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,10,Arizona
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,9,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,7,Illinois
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$266,$220,6/30/18,11,Louisiana
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$253,$220,6/30/18,9,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,10,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,10.5,District of Columbia
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,9,Alabama
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,8.5,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,9,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$275,$220,6/30/18,5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,11.5,Florida
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,8,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,12,Massachusetts
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,9,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,12,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,10,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,7,Colorado
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$252,$220,6/30/18,9,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$259,$220,6/30/18,10,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$284,$220,6/30/18,14,Washington
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$259,$220,6/30/18,7.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,9.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,8.5,Delaware
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$289,$220,6/30/18,4.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,9,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11,Utah
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$304,$220,6/30/18,5.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,11.5,Minnesota
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$252,$220,6/30/18,9,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11.5,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$275,$220,6/30/18,5,Delaware
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,6,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$258,$220,6/30/18,4,Washington
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,6,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$285,$220,6/30/18,14,Virginia
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,9.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,12,New Jersey
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,11,Massachusetts
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9.5,Virginia
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$263,$220,6/30/18,7,Pennsylvania
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,11.5,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$294,$220,6/30/18,4.5,Maryland
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$258,$220,6/30/18,10.5,Illinois
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,13,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,10.5,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$267,$220,6/30/18,6,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,10,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$258,$220,6/30/18,8.5,Ohio
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8.5,Rhode Island
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$252,$220,6/30/18,9,Florida
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,10,Tennessee
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,13,Illinois
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$268,$220,6/30/18,10.5,Florida
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$255,$220,6/30/18,9,New Jersey
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,13,Ohio
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,13,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,7,New Jersey
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,6,Florida
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$278,$220,6/30/18,6.5,Illinois
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$300,$220,6/30/18,5.5,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$289,$220,6/30/18,4.5,New Hampshire
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$252,$220,6/30/18,9,New Jersey
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,11,Arizona
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$262,$220,6/30/18,10,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,9,Illinois
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$280,$220,6/30/18,6.5,Pennsylvania
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$270,$220,6/30/18,12,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$297,$220,6/30/18,5.5,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,8.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$265,$220,6/30/18,12,North Carolina
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,6,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$301,$220,6/30/18,5.5,Oregon
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$252,$220,6/30/18,9,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$264,$220,6/30/18,10,Ohio
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$272,$220,6/30/18,5,Texas
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$292,$220,6/30/18,4.5,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,11,Florida
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$275,$220,6/30/18,5,Maryland
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$261,$220,6/30/18,9.5,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$260,$220,6/30/18,6,Maryland
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$292,$220,6/30/18,4.5,New York
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$275,$220,6/30/18,5,California
7/12/18, Yeezy,adidas-Yeezy-Boost-350-V2-Butter,$269,$220,6/30/18,11,New York
